,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,pop
757,0.182227635,0.203013487,0.164335267,0.16802294,0.135650965,0.144197849,0.151954413,0.120803221,0.127923454,0.129755343,0.132867005,0.138897981,0.124937784,0.130954992,0.125247455,0.11686472,0.117950486,0.115664122,0.117265015,0.119266676,0.10894684,0.116968836,0.115532884,0.116063372,0.116765996,0.112942856,OI
758,0.181451835,0.174157179,0.169446249,0.154652531,0.125618362,0.139322881,0.156775217,0.145794597,0.117473218,0.12741973,0.137844637,0.134494801,0.111831156,0.127981621,0.13161133,0.111289267,0.123794197,0.123745034,0.124837696,0.111457322,0.122845676,0.115629916,0.115389541,0.110144762,0.118399454,0.114411351,OI
759,0.204141559,0.177917049,0.174507792,0.164568426,0.129699431,0.142329091,0.154239351,0.138499141,0.114300416,0.128447056,0.134034589,0.130522701,0.118913216,0.13303225,0.129553548,0.114753292,0.130822424,0.124554485,0.118929234,0.111154434,0.119997993,0.112293487,0.112849666,0.117126343,0.115765039,0.112953735,OI
760,0.181227802,0.18223814,0.172164823,0.166961681,0.134643055,0.149618896,0.154425942,0.14025888,0.111783597,0.115137179,0.133377362,0.13315355,0.121533908,0.139319425,0.125105177,0.102330368,0.127522289,0.114490008,0.116382913,0.110529053,0.114585634,0.115907233,0.116860348,0.113671245,0.123178578,0.109538072,OI
761,0.203739675,0.191976546,0.175033809,0.159080633,0.130516098,0.147613317,0.149386791,0.131210559,0.118160644,0.121398979,0.13782082,0.129944658,0.121038122,0.134263762,0.128867543,0.110810259,0.127514034,0.12675457,0.119110071,0.108211438,0.12483687,0.11024665,0.113142667,0.115434676,0.112520397,0.110348392,OI
762,0.147612303,0.215142501,0.166528341,0.182276309,0.148438494,0.15275235,0.156916641,0.127813061,0.121144686,0.120073363,0.136242908,0.144042332,0.120922243,0.140926427,0.127495795,0.112144723,0.128312747,0.118360282,0.113668887,0.121445692,0.112618708,0.119105576,0.112220003,0.116189134,0.117746415,0.111268416,OI
763,0.210170894,0.16226906,0.170701802,0.163135714,0.128137524,0.142557974,0.151739413,0.133381556,0.121208321,0.123093729,0.138874271,0.137415875,0.126132188,0.139800411,0.130018387,0.111636007,0.129680775,0.116646911,0.116202185,0.11706494,0.112973607,0.116276119,0.1170434,0.119409452,0.120262431,0.117436248,OI
764,0.205186747,0.191577817,0.153141082,0.168971009,0.137446887,0.146483578,0.156445836,0.122361467,0.12141303,0.117729863,0.141848899,0.141301171,0.124083584,0.133571741,0.127325746,0.113011319,0.121856147,0.113412576,0.118877003,0.119479467,0.114998966,0.120233801,0.112415252,0.112713969,0.115297119,0.110032453,OI
765,0.188115633,0.192457301,0.185230558,0.172545392,0.129856782,0.14554752,0.1589001,0.142882593,0.114846553,0.131219061,0.132706143,0.135148176,0.11678906,0.13960094,0.128548836,0.117051085,0.129510071,0.129650184,0.116900766,0.113523431,0.114345523,0.113112397,0.110717173,0.114252071,0.116394318,0.112275412,OI
766,0.175090192,0.188246947,0.172927808,0.166354979,0.145357069,0.139821915,0.160224082,0.136959873,0.123404183,0.121812866,0.13382015,0.142969995,0.113772446,0.135286286,0.12534872,0.116936029,0.128348077,0.126315782,0.115368235,0.112530102,0.113916499,0.114900143,0.107277053,0.113733585,0.111044365,0.113880611,OI
767,0.232248411,0.189801521,0.15932236,0.163839549,0.132482213,0.135515125,0.145699329,0.119029152,0.120099549,0.124571852,0.146158351,0.133616288,0.131427431,0.131936241,0.129061713,0.111896058,0.125989861,0.114310583,0.122520833,0.122209261,0.117080302,0.119796287,0.117329461,0.114027197,0.1161531,0.111512601,OI
768,0.233223582,0.164180209,0.168790908,0.17077067,0.135134101,0.139329633,0.156424476,0.129404251,0.127746974,0.126462675,0.139396145,0.13831381,0.119970807,0.129640333,0.128122907,0.11813471,0.1270261,0.117989587,0.121057782,0.115115656,0.115571222,0.116261991,0.114994519,0.115267383,0.112838573,0.114956993,OI
769,0.144703792,0.177696021,0.16701352,0.184168974,0.147267849,0.138860424,0.153508975,0.116266563,0.139707201,0.124080923,0.164795076,0.146650737,0.120991963,0.134985821,0.129274294,0.12571803,0.114425504,0.124447219,0.128935042,0.124118153,0.111022545,0.129618194,0.109078234,0.115377856,0.116983727,0.106743876,SI
770,0.182691049,0.204911042,0.144810092,0.162155625,0.128322661,0.12978337,0.153829725,0.125489428,0.11574895,0.121339463,0.142669569,0.137690678,0.115432108,0.140531604,0.13191149,0.110003844,0.127554984,0.119699671,0.115553869,0.112837927,0.111929986,0.114591918,0.112908714,0.111439213,0.11914718,0.114772213,OI
771,0.215182468,0.191667189,0.14482807,0.163475889,0.129720212,0.135131734,0.134691629,0.119059148,0.128563031,0.123675889,0.144491756,0.125817697,0.127988336,0.128037697,0.120935761,0.116125395,0.12073228,0.119868776,0.125404985,0.118550224,0.118944889,0.119582378,0.109282397,0.111820402,0.111835905,0.111891881,OI
772,0.171304693,0.186530013,0.172353092,0.160603008,0.126363757,0.148583426,0.159976075,0.137606188,0.106123,0.119216734,0.137360093,0.132724579,0.120792967,0.138084543,0.128524667,0.105382955,0.129861897,0.118066623,0.118522256,0.11314831,0.118012931,0.116715129,0.114491629,0.111501713,0.118959452,0.110486863,OI
773,0.180106799,0.207381038,0.171367701,0.188941236,0.144033929,0.148565048,0.152540385,0.125238783,0.123881585,0.128137031,0.136348237,0.13499183,0.127112757,0.12933732,0.122043653,0.116286645,0.1198702,0.11766269,0.124154694,0.118746607,0.119115084,0.120048306,0.113009923,0.113427227,0.113785677,0.107094733,OI
774,0.212421487,0.184066722,0.171744112,0.167497865,0.124014456,0.135153045,0.155008695,0.14045251,0.118435054,0.135021088,0.136160089,0.132965387,0.120278227,0.130395917,0.125655365,0.117340291,0.124719814,0.122633447,0.121398141,0.117616851,0.120771776,0.112695561,0.114314949,0.113685082,0.114981252,0.112300808,OI
775,0.208084407,0.212085569,0.150765349,0.175376604,0.130640985,0.145303009,0.153506299,0.129448438,0.114634322,0.126250417,0.135561546,0.147815442,0.121657997,0.138042627,0.128930808,0.107648324,0.124309264,0.114317459,0.112640669,0.122752221,0.11108689,0.115767894,0.120018775,0.112592153,0.116742525,0.108573243,OI
776,0.200850856,0.169895945,0.183774951,0.127705981,0.119662158,0.140153352,0.148305056,0.151509816,0.123298217,0.133574248,0.133112545,0.123388811,0.119493223,0.121569095,0.126781238,0.113341251,0.124228755,0.132753323,0.129359027,0.110847077,0.130053124,0.113682854,0.112126898,0.114651193,0.114341464,0.109768205,OI
777,0.206647767,0.202436755,0.169839787,0.163292739,0.140258663,0.150173388,0.151036213,0.133186324,0.119976264,0.122226558,0.131175731,0.136710368,0.12795046,0.135580417,0.120928136,0.11333006,0.126500785,0.11448334,0.112811798,0.117483316,0.110967297,0.115695771,0.113587821,0.114651754,0.114475105,0.109259162,OI
778,0.214827264,0.163024969,0.17547741,0.152143524,0.130856834,0.13810801,0.152670032,0.140854354,0.122165506,0.130266806,0.138320569,0.131210201,0.114920309,0.130195462,0.130210249,0.115616894,0.122440239,0.132280747,0.123259843,0.108625698,0.125296357,0.115108603,0.10986685,0.113946328,0.113915987,0.111833593,OI
779,0.113377102,0.191916504,0.139883967,0.240727377,0.17390489,0.122854857,0.130224203,0.096932333,0.138514773,0.11738716,0.162731946,0.115484628,0.129296774,0.125541478,0.131889889,0.123965147,0.109723482,0.127330821,0.133973773,0.114114904,0.119377017,0.119235977,0.116025745,0.124049199,0.109970007,0.116441045,SI
780,0.195560516,0.185107365,0.17074712,0.146010041,0.141486226,0.142089272,0.14901564,0.146781102,0.126030882,0.119974106,0.12283963,0.134565355,0.115884807,0.13670739,0.116944487,0.110589641,0.121542758,0.124833815,0.112279569,0.108708501,0.111357297,0.106974597,0.110008304,0.110216577,0.115121828,0.106397272,OI
781,0.158920896,0.188121719,0.152474844,0.166798013,0.140128255,0.12718362,0.156245041,0.140535258,0.132459817,0.135473721,0.13848251,0.157679327,0.111398253,0.132075317,0.134383358,0.127946224,0.120878688,0.12845509,0.114707969,0.122094182,0.10995744,0.11195615,0.11305644,0.116087353,0.108896225,0.113497536,SI
782,0.15546678,0.202253038,0.144458234,0.184201867,0.147754665,0.136804941,0.140023197,0.112294296,0.139829743,0.123513256,0.153925009,0.133512359,0.129913888,0.128838003,0.118120885,0.114948359,0.11218655,0.121157756,0.129970954,0.123677025,0.119344058,0.124807615,0.109191018,0.106143433,0.113098998,0.109073957,OI
783,0.222289468,0.234659196,0.167578352,0.174823327,0.134372031,0.154087496,0.14633565,0.116262245,0.118229101,0.119946878,0.140480239,0.138961459,0.132160466,0.129478561,0.122440142,0.109459812,0.119478643,0.114578581,0.120362472,0.120184052,0.118925708,0.124210308,0.111894785,0.111303884,0.116464207,0.101192247,OI
784,0.153731352,0.199062819,0.187050551,0.180760687,0.151103499,0.144741875,0.155546287,0.138024414,0.124385823,0.127580917,0.134528102,0.137774932,0.113289901,0.13616623,0.128507176,0.117897324,0.12567668,0.126845006,0.11754109,0.114306565,0.115426868,0.114764779,0.111205823,0.114914743,0.11470822,0.114753367,OI
785,0.183395625,0.213198087,0.14418813,0.189710931,0.15340376,0.1384791,0.126297256,0.132043641,0.143806755,0.132000432,0.127967215,0.121365873,0.124897752,0.124374388,0.124065734,0.126221554,0.113765662,0.128972138,0.122292102,0.10810351,0.125060977,0.118164837,0.111580615,0.115329504,0.118155685,0.113812351,OI
786,0.243474349,0.209486925,0.15555618,0.189477473,0.151389958,0.132661176,0.127447389,0.1330384,0.142367466,0.12796725,0.134948673,0.131726064,0.118491766,0.122100549,0.116499046,0.12706899,0.115579501,0.121896807,0.121836142,0.115847352,0.120813834,0.121548338,0.107303689,0.115735149,0.11222926,0.115355045,OI
787,0.182226088,0.185479599,0.15769407,0.160760291,0.134023533,0.1476857,0.154394959,0.126382422,0.128760693,0.123694782,0.136572162,0.140905117,0.122745928,0.136667305,0.122562095,0.114305051,0.121365552,0.121640456,0.113480626,0.11837859,0.112501513,0.118032593,0.110395409,0.111650122,0.115447025,0.107864722,OI
788,0.193302552,0.207620257,0.160778238,0.173073147,0.128905837,0.143226472,0.155469664,0.135266207,0.11390233,0.127931655,0.135814598,0.140323093,0.126029518,0.136938827,0.120443234,0.11209173,0.130409417,0.116296939,0.114095854,0.121877912,0.11081382,0.114417677,0.109841528,0.114085321,0.116294509,0.112252721,OI
789,0.223473145,0.171424857,0.167921946,0.16090332,0.123239535,0.14656776,0.152960005,0.127227973,0.123150526,0.1237662,0.14047314,0.135566221,0.122197865,0.132192547,0.12436641,0.113149384,0.120680623,0.118345103,0.121348105,0.118080151,0.122345972,0.115976224,0.118671507,0.109864257,0.114325332,0.104332208,OI
790,0.212939491,0.179747872,0.159008295,0.168442156,0.125784332,0.132283444,0.154902164,0.128051868,0.119515318,0.127111748,0.143944114,0.140789727,0.119131386,0.133132366,0.138536322,0.114424726,0.124332459,0.118868622,0.121838267,0.11274583,0.109598036,0.121243752,0.119845076,0.112201006,0.118391546,0.118830124,OI
791,0.19240967,0.165429751,0.202339519,0.145379978,0.139521175,0.135799846,0.123993973,0.153580262,0.120281236,0.127604933,0.145209021,0.117825585,0.121297466,0.111747595,0.134431044,0.112764107,0.117767433,0.120414507,0.131168246,0.109477126,0.13090479,0.123152932,0.119375797,0.114238784,0.118023651,0.108993404,SI
792,0.210337585,0.198588268,0.169134324,0.153089592,0.132894897,0.154165354,0.156149128,0.127456915,0.117767873,0.117864042,0.136725478,0.138753333,0.122728199,0.13160539,0.127773399,0.110726005,0.123532951,0.121211556,0.117263186,0.115890497,0.115308094,0.115305926,0.113107562,0.112711411,0.119297684,0.107570506,OI
793,0.195699693,0.214322999,0.161015248,0.161139967,0.139250477,0.136816971,0.153068969,0.130331968,0.130072522,0.120349134,0.133555008,0.145011756,0.122250014,0.130787023,0.122139922,0.114738573,0.122258056,0.115034882,0.114176814,0.119201528,0.105945852,0.119890141,0.116900718,0.110988226,0.109638188,0.110973284,OI
794,0.200938639,0.188976243,0.169441955,0.184464785,0.139390387,0.142917326,0.13988085,0.126184404,0.128258662,0.128533668,0.138025409,0.133337651,0.126840293,0.131326242,0.123274113,0.115990181,0.122008366,0.120785884,0.119174236,0.119596267,0.116441808,0.114957321,0.11382313,0.11368477,0.113088553,0.109644388,OI
795,0.149128984,0.220466279,0.196317987,0.187532454,0.155293473,0.154051577,0.148115223,0.122675186,0.133868967,0.121700409,0.149947188,0.137863451,0.134182196,0.126311592,0.124290566,0.118656985,0.120211767,0.113078268,0.129290061,0.124213335,0.121685052,0.122149042,0.115937463,0.116694971,0.113198835,0.11130512,OI
796,0.176515929,0.19739027,0.169879641,0.155733596,0.128589451,0.146279163,0.156537068,0.140850945,0.111629998,0.124266164,0.130786913,0.138033827,0.117598353,0.130063284,0.129241211,0.113010351,0.126858362,0.119254256,0.114225201,0.113031973,0.1140934,0.115543326,0.113990368,0.114750098,0.117090666,0.113240595,OI
797,0.204857899,0.181152226,0.17733899,0.164285969,0.128668468,0.142725747,0.157909058,0.14068368,0.11177573,0.12941727,0.131740394,0.138648366,0.113685546,0.138010267,0.134159561,0.113001258,0.130536341,0.121704856,0.118327766,0.109516884,0.112943352,0.110757403,0.114119355,0.114027052,0.115854707,0.11597267,OI
798,0.190162712,0.20766145,0.17382315,0.196639112,0.153571512,0.153727392,0.143985859,0.117637812,0.132715673,0.123932337,0.139442912,0.138458436,0.126455773,0.132367641,0.126208242,0.1174164,0.118638358,0.123573719,0.120110317,0.121340216,0.117908891,0.116325606,0.111998453,0.115844065,0.113000892,0.109856254,OI
799,0.187976913,0.208775969,0.173044375,0.196639112,0.153571512,0.153727392,0.143985859,0.116792965,0.132715673,0.123932337,0.139442912,0.138458436,0.126786811,0.132367641,0.126208242,0.1174164,0.118638358,0.123573719,0.120110317,0.121340216,0.117908891,0.116325606,0.111998453,0.115844065,0.113000892,0.109856254,OI
800,0.189615911,0.212729655,0.146201835,0.177525788,0.143930335,0.144743607,0.132985832,0.123771107,0.133757531,0.125636053,0.144792948,0.126780404,0.126208189,0.126534814,0.118771807,0.118854836,0.116107138,0.124068459,0.12680402,0.120470878,0.124215759,0.123785426,0.109304743,0.111540652,0.115482791,0.110307042,OI
801,0.172876397,0.213606116,0.159977386,0.195748906,0.165303326,0.146640464,0.135454438,0.115279081,0.138872909,0.121261793,0.154618895,0.132240461,0.138452062,0.128085142,0.122344172,0.121425277,0.117905378,0.119034356,0.133282529,0.127647189,0.123280652,0.122961031,0.115911904,0.118341413,0.111643107,0.112532938,OI
802,0.211550704,0.210764134,0.175818445,0.169611431,0.154551506,0.140251986,0.155830495,0.136549494,0.128321884,0.123563494,0.132512187,0.142022904,0.117186491,0.134452182,0.124760147,0.121227411,0.128976275,0.129095655,0.114644387,0.117829497,0.11649908,0.116852464,0.107538782,0.120284881,0.111805417,0.113181943,OI
803,0.183333198,0.192464312,0.158218213,0.156913787,0.121234018,0.139786514,0.1571188,0.138260473,0.111446043,0.124916789,0.132907415,0.130975657,0.122250153,0.129681381,0.126412622,0.11675037,0.134178589,0.116797664,0.120122147,0.118181668,0.118001994,0.111824298,0.116412571,0.119788019,0.118263742,0.110755133,SI
804,0.174565671,0.207932622,0.156215052,0.167941192,0.137895384,0.13963725,0.140362792,0.123753271,0.125192339,0.122944623,0.142723719,0.135817073,0.12964908,0.1281247,0.118416681,0.114679129,0.125421768,0.118275504,0.119615472,0.124073713,0.119811534,0.117059172,0.112110069,0.11409458,0.111956896,0.108324861,OI
805,0.192330942,0.198198049,0.175298972,0.165109781,0.128253946,0.142938674,0.162135902,0.144588895,0.118858163,0.128455273,0.135704102,0.132930129,0.11389611,0.137023117,0.12136958,0.115178709,0.127848922,0.128941411,0.117736102,0.113512692,0.121250622,0.11626138,0.109183726,0.111140185,0.115518993,0.110571096,OI
806,0.211684124,0.149082985,0.196302529,0.162805555,0.132723304,0.149223764,0.146381372,0.154404128,0.12312054,0.127730806,0.122598705,0.126547138,0.126414396,0.114712016,0.110921407,0.115368875,0.122544909,0.123943968,0.120173752,0.114208867,0.130711838,0.117773212,0.105161261,0.116227917,0.112424115,0.105217901,OI
807,0.176149823,0.200297738,0.163821589,0.179480738,0.140432133,0.13098346,0.146902435,0.133281611,0.117958868,0.136449535,0.135770876,0.139910896,0.116668973,0.135945217,0.129528063,0.118211392,0.126841401,0.12835193,0.116224654,0.119001158,0.117612769,0.113444994,0.109783802,0.116845714,0.113828191,0.115361324,OI
808,0.178485543,0.211626287,0.183470767,0.157452433,0.12390901,0.13073438,0.149931082,0.156158616,0.109130149,0.140442886,0.129795085,0.133876914,0.108019173,0.128422741,0.133679616,0.116132957,0.126308681,0.131475281,0.121030277,0.112202229,0.119572253,0.111467154,0.114770033,0.112784028,0.111625973,0.113060099,OI
809,0.248152914,0.204582405,0.149828199,0.183769104,0.140879909,0.140141718,0.170424249,0.120782787,0.124577641,0.125565686,0.148873129,0.145666122,0.128763634,0.14895729,0.111053497,0.116222217,0.123695848,0.108888366,0.120459789,0.126398969,0.108562996,0.114369464,0.106228757,0.113678888,0.112535788,0.108325791,OI
810,0.19677957,0.21418292,0.168511305,0.170869247,0.145364885,0.153955893,0.158403981,0.121722706,0.127268037,0.119986291,0.139803587,0.145091336,0.129336769,0.137620955,0.124803799,0.116577676,0.121574536,0.114951682,0.117979053,0.124250318,0.111788868,0.121509928,0.112187996,0.117504986,0.11421448,0.113351326,OI
811,0.200770417,0.192747398,0.149812447,0.183015047,0.13542954,0.137256354,0.127281896,0.125483894,0.135264348,0.132469082,0.142335636,0.123305434,0.126778391,0.122567988,0.119654717,0.123679817,0.117702159,0.129748573,0.126380497,0.113120514,0.119905737,0.11804049,0.107169527,0.114263838,0.108126509,0.111866594,OI
812,0.199889842,0.20817828,0.158478022,0.16829282,0.145226972,0.138141596,0.138500199,0.121128031,0.132581507,0.127391547,0.138248541,0.139159824,0.130034108,0.133653961,0.12388731,0.121290647,0.122413757,0.124410205,0.117937609,0.126964416,0.111477815,0.12048411,0.110845351,0.118400516,0.110660963,0.114373923,OI
813,0.220266084,0.193429225,0.177087838,0.154333682,0.11693968,0.132214689,0.155500657,0.148539971,0.102050928,0.134198798,0.129987621,0.132720797,0.107279396,0.128470676,0.132284938,0.110250387,0.138924106,0.132178832,0.117167885,0.108012077,0.126911622,0.113452245,0.111995165,0.114738012,0.114466277,0.116188557,OI
814,0.195227453,0.169408871,0.17838121,0.136642836,0.138518348,0.126033925,0.127971371,0.146170085,0.132130077,0.129825104,0.142415477,0.130574525,0.123971265,0.116581056,0.129484733,0.122017439,0.117406605,0.126635096,0.127233069,0.116695885,0.124905396,0.123666112,0.111705427,0.117334149,0.112421838,0.109909831,OI
815,0.181064829,0.215873717,0.155370885,0.180696714,0.146765468,0.137915328,0.129422581,0.128378309,0.139006686,0.131011415,0.14351914,0.127088572,0.117148744,0.124262504,0.123476851,0.117629454,0.110172863,0.12576872,0.131653148,0.112928785,0.124602388,0.122739701,0.109539265,0.107442973,0.12081564,0.108810316,OI
816,0.186584425,0.214394059,0.149536045,0.180054895,0.142461624,0.14193391,0.134109735,0.115663138,0.12980359,0.124345846,0.142093319,0.132417394,0.125352383,0.130292722,0.124069231,0.112810699,0.114950925,0.115134497,0.12407456,0.122012699,0.115554947,0.118398544,0.115743601,0.109962583,0.113853708,0.111587535,OI
817,0.156757968,0.18723838,0.169068667,0.160201225,0.136222729,0.142268006,0.149935776,0.130707725,0.116288969,0.123130769,0.136360975,0.135027022,0.120148786,0.130787767,0.128817571,0.115524989,0.126826603,0.123856198,0.11582295,0.109999437,0.113667417,0.113668077,0.112230432,0.115047394,0.113833626,0.113477438,OI
818,0.207119786,0.178199717,0.161614449,0.162930401,0.132983211,0.134035164,0.150413144,0.140240454,0.1245601,0.129204193,0.125590688,0.129297938,0.11341816,0.127519378,0.123449531,0.117407944,0.122299314,0.122347586,0.119708952,0.113000146,0.117940954,0.104379842,0.113709064,0.116152925,0.112198575,0.109427576,OI
819,0.222356078,0.209063111,0.177265182,0.173597854,0.142687072,0.141221426,0.167042411,0.13091256,0.124591321,0.125022212,0.133972817,0.149923031,0.123148674,0.143263105,0.120871956,0.117057175,0.123353157,0.12075732,0.108994596,0.122858634,0.106529404,0.120059632,0.105272098,0.115702449,0.112960756,0.109625348,OI
820,0.181497219,0.177041576,0.173250412,0.164473099,0.135825747,0.147711198,0.155834354,0.131848923,0.123251243,0.118841258,0.139733129,0.134915522,0.12677689,0.137175953,0.126889746,0.110802138,0.12583092,0.122170539,0.116655553,0.113001184,0.117408667,0.119493395,0.11145794,0.113482813,0.119122717,0.11216753,OI
821,0.187357591,0.180570237,0.163632157,0.159282503,0.127737439,0.143062959,0.149363516,0.129326695,0.115326465,0.123796586,0.136122938,0.133765262,0.130523619,0.135718003,0.120719445,0.110608752,0.126177648,0.11328822,0.115377578,0.121865978,0.116743479,0.115141588,0.115536627,0.113815784,0.11682378,0.108153309,OI
822,0.196927761,0.212721292,0.170626905,0.167189988,0.145496643,0.147843099,0.151946853,0.127117116,0.127972177,0.127557987,0.140968232,0.145351833,0.129425098,0.131480912,0.124535062,0.1183902,0.121848338,0.116490741,0.120624911,0.127070263,0.112270248,0.124913931,0.114640733,0.117232486,0.112185738,0.114425836,OI
823,0.221434562,0.204270409,0.157296863,0.185668917,0.156133092,0.126305056,0.13194613,0.122251769,0.148073823,0.13069104,0.146792107,0.127951951,0.128622648,0.127611508,0.126663682,0.128188529,0.113976042,0.130421532,0.123366659,0.117229554,0.124549133,0.126408089,0.108249089,0.118060161,0.116334578,0.111012839,OI
824,0.189654014,0.185200446,0.168217335,0.148922036,0.110768991,0.133537728,0.158359723,0.15469566,0.109246351,0.141523023,0.123622978,0.138482451,0.108335254,0.131724775,0.132020707,0.119601039,0.134582591,0.126625675,0.118635536,0.111720773,0.11727922,0.108723726,0.116791372,0.116818487,0.116229423,0.116546112,OI
825,0.180027822,0.202552636,0.156111796,0.186817363,0.15000567,0.15101331,0.148088198,0.118722603,0.133622394,0.117513841,0.142748595,0.127321929,0.131766652,0.131677854,0.121102334,0.119623257,0.12094098,0.116850924,0.125140678,0.114486302,0.120039787,0.119286677,0.109744376,0.119679317,0.114547784,0.10831537,OI
826,0.137278057,0.23239393,0.161853431,0.194732861,0.165777655,0.142137687,0.146066464,0.121966562,0.140898591,0.120437872,0.149438273,0.141957639,0.128246992,0.132519382,0.119931922,0.120568355,0.118174956,0.114929276,0.124657022,0.128275612,0.11732286,0.12386882,0.114131479,0.117237925,0.112936151,0.112304953,OI
827,0.205283969,0.219825206,0.167226854,0.190116164,0.14108021,0.154940455,0.144988495,0.116377432,0.133949905,0.123168614,0.139962522,0.135986898,0.130544075,0.128174535,0.118361819,0.114595101,0.112138029,0.115186383,0.122907069,0.118511488,0.115778622,0.12009499,0.112624658,0.108153488,0.112781378,0.106106831,OI
828,0.202168074,0.180952062,0.211762706,0.119779043,0.119199006,0.140079261,0.128055151,0.165979229,0.116908139,0.135822306,0.121842444,0.106911447,0.108962957,0.111875262,0.118583778,0.105023382,0.114605426,0.129033786,0.124813267,0.102453319,0.131763278,0.110791795,0.112040966,0.111620959,0.117078411,0.10914512,OI
829,0.202128253,0.215740227,0.163387355,0.181163064,0.14759742,0.153244176,0.143046702,0.122589778,0.137234335,0.123776108,0.143631929,0.134420043,0.129593257,0.128726922,0.119324818,0.115335924,0.111490671,0.118015698,0.121955413,0.123825414,0.115285719,0.124341165,0.111877726,0.112256524,0.114442979,0.109360201,OI
830,0.174131119,0.197925336,0.177431359,0.178675666,0.150866764,0.156098497,0.154435817,0.118477497,0.132550185,0.122864078,0.143334875,0.140209138,0.127729463,0.131847977,0.121457167,0.118879551,0.12287343,0.120140934,0.12306902,0.124155485,0.120165179,0.117457812,0.109664984,0.118566994,0.112247996,0.112196377,OI
831,0.165875515,0.186786773,0.124395996,0.189380657,0.129490488,0.143775944,0.119053554,0.151935804,0.112773676,0.141860132,0.114746694,0.13009683,0.126911639,0.123635119,0.13184241,0.111457557,0.126024775,0.123770128,0.108841748,0.112820837,0.118318085,0.111449202,0.114737714,0.106110953,0.120137896,0.106931817,SI
832,0.14860886,0.178014711,0.189603218,0.152261045,0.123867877,0.140720678,0.151294767,0.153807696,0.119571066,0.132281235,0.132808675,0.130770826,0.113596851,0.124414586,0.132848427,0.119328224,0.126693512,0.128254324,0.126874392,0.114547934,0.122224304,0.112943351,0.115228889,0.118017451,0.114031791,0.116196834,OI
833,0.184136852,0.176702996,0.167666985,0.168645774,0.140369454,0.144721044,0.154698253,0.134049527,0.124501365,0.122677957,0.13456075,0.136979781,0.118206707,0.133646082,0.124448109,0.113504745,0.125330002,0.119274045,0.115425308,0.114138203,0.114587361,0.114509241,0.109818548,0.113388817,0.115933142,0.113362857,OI
834,0.182522968,0.205272434,0.147662308,0.180907665,0.154012979,0.140131715,0.154044887,0.123091539,0.129255722,0.116895287,0.146879064,0.14525774,0.122383891,0.141126596,0.122257635,0.115236666,0.124870091,0.12008618,0.120931507,0.125487054,0.115127014,0.120773122,0.106606073,0.117026902,0.111489145,0.113946244,OI
835,0.211402188,0.231258532,0.17579666,0.209374373,0.164813499,0.14769564,0.149842862,0.122677705,0.125219555,0.120242378,0.139886362,0.138002444,0.120052763,0.135473173,0.129005385,0.115620741,0.122335867,0.119478089,0.119685678,0.118927784,0.118167318,0.119573044,0.112776305,0.115753753,0.116719566,0.116767911,OI
836,0.186700362,0.186816899,0.177182291,0.164324476,0.12743048,0.144657991,0.143195136,0.11785324,0.116719466,0.128293712,0.141109816,0.124762239,0.131309713,0.128495944,0.124498257,0.114113676,0.12565283,0.12143457,0.119149489,0.116469482,0.120526874,0.116163262,0.111101959,0.11899794,0.116084575,0.110906476,OI
837,0.197256123,0.185162551,0.173265286,0.160806486,0.126946106,0.151947758,0.160576737,0.134770624,0.113892271,0.121913047,0.132841497,0.132603451,0.119206605,0.134560122,0.123581594,0.106068405,0.13124347,0.115977843,0.114700122,0.114182887,0.122069372,0.112932086,0.116954591,0.114705726,0.12093129,0.108025198,OI
838,0.257579476,0.197938771,0.159396251,0.1516794,0.122595279,0.141935905,0.138535843,0.123223575,0.127159356,0.131583097,0.144351453,0.131511305,0.120601736,0.122862696,0.12996925,0.121971506,0.115291659,0.122812442,0.12488708,0.119228473,0.119789374,0.117402737,0.111963808,0.116413241,0.110961152,0.111965066,OI
839,0.245404393,0.215086435,0.134209705,0.205900903,0.136291756,0.137846418,0.138685895,0.11665384,0.127625723,0.118932463,0.140603904,0.140412081,0.124728464,0.12937132,0.130972122,0.115045191,0.114648824,0.124218693,0.118574016,0.11678429,0.115368696,0.127871558,0.108974431,0.113970641,0.116318615,0.115336528,OI
840,0.193515442,0.164779514,0.185411556,0.135275673,0.12961325,0.125253725,0.128479905,0.152204251,0.127217191,0.137364328,0.141235523,0.133928237,0.117852198,0.118640922,0.136053571,0.12175094,0.117582362,0.131088581,0.128674435,0.116479635,0.124425383,0.118917454,0.115223248,0.11785977,0.113237751,0.110798026,OI
841,0.204893734,0.200161125,0.181118824,0.174149656,0.141020412,0.152423405,0.156993256,0.138951021,0.121697099,0.122089394,0.136213167,0.12947328,0.115347789,0.128275513,0.128786341,0.11392406,0.120184671,0.123403777,0.123247672,0.111940664,0.118515976,0.117361292,0.112807368,0.11361608,0.118735178,0.111246367,OI
842,0.221072631,0.215555722,0.145831606,0.188060836,0.138191459,0.147763195,0.152037456,0.127047562,0.110089357,0.125978247,0.138235543,0.14957231,0.128585684,0.144812187,0.118207149,0.105029678,0.128125462,0.115897293,0.110290838,0.127010751,0.11223954,0.115002586,0.110181366,0.110643764,0.115609405,0.108501513,OI
